superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées
864,0,0,No alley access,2,1Fam,TA,No,120.0,0.0,LwQ,Unf,0.0,0.0,TA,744.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,37.161216,2.0,TA,Unf,TA,Detchd,1951.0,80.26822656,0,GasA,Ex,1Story,278,1,TA,Lvl,Gtl,1777.97837952,Corner,42.672,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,6,Gilbert,0.0,5,4,Y,0,No Pool,CompShg,Gable,Normal,129415.53024,WD,0,Pave,4,80.26822656,AllPub,0.0,1951,1951,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.10673828802636,-93.64970782361709,"42.10673828802636, -93.64970782361709"
2121,0,0,No alley access,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,2121.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,No Fence,Ex,1,PConc,2,Typ,68.00502528,3.0,TA,Fin,TA,Attchd,2007.0,197.04734784,1,GasA,Ex,1Story,279,1,Ex,Lvl,Gtl,1342.448928,Inside,32.6136,Reg,0,20,RL,315.0,BrkFace,No Miscellaneous feature,0,5,NridgHt,9.10449792,5,9,Y,0,No Pool,CompShg,Gable,Partial,381177.38211072,New,142,Pave,8,197.04734784,AllPub,11.51997696,2006,2007,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.059828930297805,-93.64963223549479,"42.059828930297805, -93.64963223549479"
1156,866,0,No alley access,4,1Fam,TA,No,392.0,0.0,BLQ,Unf,0.0,0.0,Gd,768.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,No Fence,TA,1,CBlock,2,Typ,46.9160352,2.0,TA,Fin,TA,Attchd,1977.0,187.84994688,1,GasA,Ex,2Story,280,1,TA,Lvl,Gtl,929.4949152,Inside,25.2984,Reg,0,60,RL,299.0,BrkFace,No Miscellaneous feature,0,3,ClearCr,10.86965568,5,7,Y,0,No Pool,CompShg,Hip,Normal,176225.40288,WD,0,Pave,8,107.7675264,AllPub,26.756075520000003,1977,1977,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.036000116934304,-93.64852973747072,"42.036000116934304, -93.64852973747072"
1175,807,196,No alley access,3,1Fam,TA,Av,421.0,0.0,GLQ,Unf,0.0,0.0,Gd,386.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,No Fence,TA,1,CBlock,2,Typ,53.419248,2.0,TA,Fin,TA,Attchd,1989.0,184.13382528,1,GasA,Gd,2Story,281,1,Gd,Lvl,Gtl,1048.59661248,Inside,24.9936,Reg,0,60,RL,340.0,BrkFace,No Miscellaneous feature,0,1,SawyerW,7.803855360000001,6,7,Y,0,No Pool,CompShg,Gable,Normal,209726.58624,WD,0,Pave,7,74.97275328,AllPub,0.0,1989,1989,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1262,0,0,Pave,2,1Fam,TA,No,905.0,0.0,GLQ,Unf,0.0,0.0,Gd,357.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,53.14053888,2.0,TA,Fin,TA,Attchd,2006.0,117.24363648,0,GasA,Gd,1Story,282,1,Gd,Lvl,Gtl,668.9018880000001,Inside,18.288,Reg,0,20,FV,68.0,Stone,No Miscellaneous feature,0,5,Somerst,11.1483648,5,6,Y,0,No Pool,CompShg,Gable,Partial,169800.5184,New,0,Pave,5,117.24363648,AllPub,0.0,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1314,0,0,No alley access,2,Twnhs,TA,No,904.0,0.0,GLQ,Unf,1.0,0.0,Gd,410.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,58.15730304,2.0,TA,RFn,TA,Attchd,2008.0,122.07459456,0,GasA,Ex,1Story,283,1,Gd,Lvl,Gtl,470.36809152,Inside,10.3632,Reg,0,120,RL,166.0,Stone,No Miscellaneous feature,0,4,NridgHt,5.7599884800000005,5,7,Y,0,No Pool,CompShg,Gable,Normal,190451.9328,ConLw,0,Pave,6,122.07459456,AllPub,15.979322880000002,2007,2008,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.059828930297805,-93.64963223549479,"42.059828930297805, -93.64963223549479"
1468,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1468.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,83.42692992,3.0,TA,Fin,TA,Attchd,2008.0,136.38166272,0,GasA,Ex,1Story,284,1,Gd,Lvl,Gtl,892.98402048,Inside,22.555200000000003,Reg,0,20,RL,72.0,Stone,No Miscellaneous feature,0,12,Somerst,13.935456,5,8,Y,0,No Pool,CompShg,Gable,Partial,224503.820544,New,0,Pave,6,136.38166272,AllPub,19.5096384,2008,2009,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1575,0,0,No alley access,2,TwnhsE,TA,No,430.0,0.0,GLQ,Unf,1.0,0.0,Gd,1145.0,Y,Norm,Norm,SBrkr,52,TA,Gd,Plywood,ImStucc,No Fence,No Fireplace,0,PConc,2,Typ,49.145708160000005,2.0,TA,RFn,TA,Attchd,1992.0,146.322288,0,GasA,Gd,1Story,285,1,Gd,Lvl,Gtl,744.33915648,Inside,15.24,Reg,0,120,RL,0.0,None,No Miscellaneous feature,0,7,SawyerW,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,164477.042688,WD,0,Pave,5,146.322288,AllPub,0.0,1992,1992,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
625,625,0,Pave,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,625.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,No Fence,No Fireplace,0,PConc,2,Typ,49.05280512,2.0,TA,RFn,TA,Detchd,2006.0,116.1288,1,GasA,Ex,2Story,286,1,Gd,Lvl,Gtl,394.93082304,Inside,10.668,IR1,0,160,FV,0.0,None,No Miscellaneous feature,0,6,Somerst,5.01676416,5,7,Y,0,No Pool,CompShg,Gable,Partial,151168.353408,New,0,Pave,5,58.064400000000006,AllPub,0.0,2006,2007,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1085,649,0,No alley access,3,1Fam,TA,No,600.0,0.0,Rec,Unf,0.0,0.0,TA,312.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,CBlock,1,Typ,40.8773376,2.0,TA,RFn,TA,Attchd,1962.0,161.09387136,1,GasA,TA,1.5Fin,287,1,Gd,Bnk,Gtl,909.14914944,Inside,23.4696,IR1,0,50,RL,0.0,None,No Miscellaneous feature,0,6,NAmes,0.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,145936.66176,WD,128,Pave,7,84.72757248,AllPub,0.0,1962,1981,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854"
858,0,0,No alley access,3,1Fam,TA,No,614.0,0.0,BLQ,Unf,0.0,0.0,TA,244.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,No Fireplace,0,CBlock,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,79.71080832000001,0,GasA,TA,1Story,288,1,TA,Lvl,Gtl,754.8372,Corner,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,6,NAmes,0.0,4,4,Y,0,No Pool,CompShg,Gable,Normal,80769.97632,WD,0,Pave,5,79.71080832000001,AllPub,0.0,1971,1971,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854"
900,0,0,No alley access,3,1Fam,TA,No,450.0,0.0,BLQ,Unf,0.0,0.0,TA,432.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,No Fireplace,0,CBlock,1,Typ,26.0128512,1.0,TA,Unf,TA,Detchd,1970.0,83.61273600000001,0,GasA,TA,1Story,289,1,TA,Lvl,Gtl,912.21494976,Inside,21.03812727272728,IR1,0,20,RL,31.0,BrkFace,No Miscellaneous feature,0,2,Sawyer,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,111976.55808,WD,0,Pave,5,81.94048128,AllPub,0.0,1967,1967,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
698,698,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,698.0,Y,RRAn,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,BrkTil,1,Typ,35.674767360000004,1.0,TA,Unf,TA,Detchd,2003.0,129.69264384000002,0,GasA,Ex,2Story,290,1,TA,Lvl,Gtl,811.0435392,Inside,18.288,Reg,0,70,RL,0.0,None,No Miscellaneous feature,0,7,BrkSide,0.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,140957.376288,WD,259,Pave,7,64.84632192000001,AllPub,0.0,1915,2003,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.02860525428564,-93.63044987597965,"42.02860525428564, -93.63044987597965"
1079,840,0,No alley access,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1079.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,63.6385824,2.0,TA,RFn,Gd,Attchd,2006.0,178.28093376,1,GasA,Ex,2Story,291,1,Gd,Lvl,Gtl,1450.30935744,Inside,36.576,Reg,0,60,RL,0.0,None,No Miscellaneous feature,0,7,CollgCr,4.73805504,5,8,Y,0,No Pool,CompShg,Gable,Partial,214067.9724672,New,0,Pave,8,100.24238016,AllPub,0.0,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376"
936,780,0,Grvl,6,2fmCon,Fa,No,210.0,0.0,Rec,Unf,1.0,0.0,TA,570.0,N,Norm,Norm,SBrkr,0,Fa,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,159.42161664000002,0,GasA,Ex,2Story,292,1,Fa,Bnk,Gtl,528.3395884800001,Inside,16.764,Reg,0,190,RL,0.0,None,No Miscellaneous feature,0,3,SWISU,17.094159360000003,6,5,N,0,No Pool,CompShg,Gable,Normal,124734.542976,WD,0,Pave,9,72.4643712,AllPub,0.0,1912,2000,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.026665240967446,-93.64620483976043,"42.026665240967446, -93.64620483976043"
1148,568,0,No alley access,3,1Fam,TA,No,292.0,0.0,LwQ,Unf,0.0,0.0,TA,476.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,Gd,1,CBlock,1,Min2,26.105754240000003,1.0,TA,Unf,TA,Attchd,1949.0,159.42161664000002,1,GasA,Gd,1.5Fin,293,1,TA,Lvl,Gtl,1059.93078336,Inside,18.288,Reg,0,50,RL,0.0,None,No Miscellaneous feature,0,1,Edwards,0.0,4,5,Y,0,No Pool,CompShg,Gable,Normal,120237.12384,WD,160,Pave,8,71.34953472000001,AllPub,0.0,1949,2008,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812"
1468,795,0,No alley access,3,1Fam,TA,No,795.0,0.0,ALQ,Unf,1.0,0.0,TA,0.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,No Fence,TA,1,CBlock,2,Typ,50.07473856,2.0,TA,Fin,TA,Attchd,1977.0,210.23957952,1,GasA,Fa,2Story,294,1,Gd,Lvl,Gtl,1547.6717433600002,Corner,21.03812727272728,IR1,0,60,RL,34.0,BrkFace,No Miscellaneous feature,0,3,NWAmes,23.22576,7,7,Y,0,No Pool,CompShg,Gable,Normal,215692.5504,WD,0,Pave,9,73.8579168,AllPub,0.0,1977,1994,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.0462744726601,-93.66290853948183,"42.0462744726601, -93.66290853948183"
1644,0,0,No alley access,3,1Fam,TA,No,1285.0,0.0,GLQ,Unf,1.0,0.0,TA,131.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,Gd,2,CBlock,1,Typ,38.83347072,2.0,TA,Fin,TA,Attchd,1953.0,152.73259776,0,GasA,TA,1Story,295,1,TA,Lvl,Gtl,891.869184,Inside,24.384,Reg,0,20,RL,238.0,Stone,No Miscellaneous feature,0,10,NAmes,0.0,5,6,Y,0,No Pool,CompShg,Hip,Normal,153279.38688,WD,0,Pave,7,131.55070464000002,AllPub,10.2193344,1953,1953,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854"
1003,0,0,No alley access,3,1Fam,TA,Av,819.0,0.0,GLQ,Unf,1.0,0.0,TA,184.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,No Fireplace,0,CBlock,1,Typ,54.62698752,2.0,TA,Unf,TA,Detchd,1984.0,93.18174912,0,GasA,TA,SLvl,296,1,TA,Lvl,Gtl,737.3714284800001,CulDSac,11.2776,IR1,0,80,RL,0.0,None,No Miscellaneous feature,0,3,Mitchel,0.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,130792.2912,WD,0,Pave,6,93.18174912,AllPub,11.1483648,1984,1984,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,43.32034163171231,-92.8722657423409,"43.32034163171231, -92.8722657423409"
910,648,0,No alley access,4,1Fam,TA,No,420.0,0.0,BLQ,Unf,0.0,0.0,TA,490.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,No Fireplace,0,CBlock,1,Typ,26.198657280000003,1.0,TA,Unf,TA,Attchd,1950.0,144.74293632,1,GasA,TA,1.5Fin,297,1,TA,Lvl,Gtl,1273.7006784,Inside,22.86,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,6,IDOTRR,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,139511.77728,WD,0,Pave,6,84.5417664,AllPub,26.848978560000003,1950,1950,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078"
975,975,0,Pave,3,1Fam,TA,No,649.0,0.0,BLQ,Unf,0.0,0.0,Gd,326.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,53.512151040000006,2.0,TA,RFn,TA,Detchd,1997.0,181.160928,1,GasA,Ex,2Story,298,1,Gd,Lvl,Gtl,687.3895929600001,Inside,20.1168,IR1,0,60,FV,1600.0,BrkFace,No Miscellaneous feature,0,6,Somerst,0.9290304,5,7,Y,0,No Pool,CompShg,Hip,Normal,219363.91296,WD,198,Pave,7,90.580464,AllPub,0.0,1997,1998,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1041,702,0,No alley access,3,1Fam,TA,No,384.0,175.0,ALQ,Rec,0.0,1.0,TA,143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,AsphShn,No Fence,Gd,1,CBlock,1,Typ,50.07473856,2.0,TA,Unf,TA,Attchd,1968.0,161.92999872,2,GasA,Gd,2Story,299,1,TA,Lvl,Gtl,1086.965568,Inside,27.432,Reg,0,60,RL,365.0,BrkFace,No Miscellaneous feature,0,6,NWAmes,0.0,6,6,Y,0,No Pool,CompShg,Mansard,Normal,160622.112,WD,0,Pave,7,65.21793408,AllPub,20.81028096,1968,1968,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.0462744726601,-93.66290853948183,"42.0462744726601, -93.66290853948183"
1152,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,1.0,TA,1092.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,Gd,1,CBlock,1,Typ,27.870912,1.0,TA,Unf,TA,Attchd,1950.0,107.02430208,0,GasA,Ex,1Story,300,1,Gd,Lvl,Gtl,1300.64256,Inside,24.384,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,8,Crawfor,3.3445094400000004,8,6,Y,0,No Pool,CompShg,Gable,Family,145477.74143999998,WD,0,Pave,6,101.45011968,AllPub,0.0,1950,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.02800106252608,-93.60712917413362,"42.02800106252608, -93.60712917413362"
1336,0,0,No alley access,2,2fmCon,TA,Mn,841.0,0.0,BLQ,Unf,1.0,0.0,TA,324.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,No Fence,Gd,2,CBlock,1,Typ,34.838640000000005,1.0,TA,Unf,TA,Attchd,1953.0,124.11846144,0,GasA,TA,1Story,301,1,TA,Lvl,Gtl,1463.22288,Corner,27.432,Reg,0,190,RL,56.0,BrkFace,No Miscellaneous feature,0,6,Crawfor,0.0,5,5,Y,0,No Pool,CompShg,Hip,Normal,144100.98048,WD,0,Pave,5,108.2320416,AllPub,0.0,1953,1953,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.02800106252608,-93.60712917413362,"42.02800106252608, -93.60712917413362"
1210,1242,0,No alley access,4,1Fam,TA,No,281.0,0.0,GLQ,Unf,0.0,0.0,Gd,747.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,63.452776320000005,2.0,TA,Fin,TA,BuiltIn,1998.0,227.79825408,1,GasA,Ex,2Story,302,1,Gd,Lvl,Gtl,1507.44472704,Inside,20.1168,IR3,0,60,RL,0.0,None,No Miscellaneous feature,0,5,CollgCr,4.645152,5,8,Y,0,No Pool,CompShg,Gable,Normal,245063.45088,WD,0,Pave,9,95.50432512,AllPub,19.32383232,1998,1999,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376"
1541,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1541.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,78.31726272,3.0,TA,RFn,TA,Attchd,2001.0,143.16358464,0,GasA,Ex,1Story,303,1,Gd,Lvl,Gtl,1273.1432601600002,Corner,35.9664,IR1,0,20,RL,150.0,BrkFace,No Miscellaneous feature,0,1,CollgCr,7.525146240000001,5,7,Y,0,No Pool,CompShg,Gable,Normal,188157.3312,WD,0,Pave,6,143.16358464,AllPub,43.47862272,2001,2002,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376"
894,0,0,No alley access,3,1Fam,TA,No,894.0,0.0,ALQ,Unf,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,No Fireplace,0,PConc,1,Typ,51.28247808,2.0,TA,Unf,TA,Attchd,1975.0,83.05531776000001,0,GasA,TA,1Story,304,1,TA,Lvl,Gtl,910.449792,Corner,21.336,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,7,CollgCr,0.0,7,5,Y,0,No Pool,CompShg,Gable,Abnorml,137584.31193599998,WD,0,Pave,5,83.05531776000001,AllPub,23.78317824,1972,1972,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376"
1675,1818,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1470.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,No Fence,Ex,1,BrkTil,3,Typ,80.8256448,3.0,TA,Unf,TA,Attchd,2003.0,324.51031872000004,0,GasA,Ex,2.5Fin,305,1,Gd,Lvl,Gtl,1708.1152934400002,Inside,26.5176,Reg,0,75,RM,0.0,None,No Miscellaneous feature,0,5,OldTown,0.0,9,7,Y,0,No Pool,CompShg,Gable,Normal,270762.9888,WD,0,Pave,10,136.5674688,AllPub,28.056718080000003,1880,2002,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548"
2000,0,0,No alley access,3,1Fam,TA,No,1464.0,0.0,GLQ,Unf,1.0,0.0,Gd,536.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,No Fence,No Fireplace,0,PConc,2,Typ,82.49789952,3.0,TA,Fin,TA,Attchd,2004.0,185.80608,0,GasA,Ex,1Story,306,1,Gd,Lvl,Gtl,964.89097344,Inside,24.384,Reg,0,20,RL,246.0,Stone,No Miscellaneous feature,0,7,CollgCr,0.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,280767.451776,WD,0,Pave,8,185.80608,AllPub,15.607710720000002,2004,2005,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376"
1122,1121,0,No alley access,4,1Fam,TA,No,700.0,0.0,ALQ,Unf,1.0,0.0,Gd,0.0,Y,Feedr,Norm,SBrkr,224,TA,Gd,HdBoard,Plywood,No Fence,TA,1,CBlock,2,Typ,69.30566784,3.0,TA,RFn,TA,Attchd,1990.0,208.38151872,1,GasA,Gd,2Story,307,1,Gd,Lvl,Gtl,1251.77556096,Inside,35.3568,Reg,0,60,RL,246.0,BrkFace,No Miscellaneous feature,0,6,SawyerW,4.08773376,5,7,Y,0,No Pool,CompShg,Gable,Normal,206514.144,WD,0,Pave,8,65.032128,AllPub,11.79868608,1990,1991,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1035,371,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,319.0,Y,Artery,Norm,FuseA,0,Fa,TA,MetalSd,MetalSd,MnPrv,No Fireplace,0,CBlock,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,130.62167424,0,GasA,TA,1.5Fin,308,1,Fa,Lvl,Gtl,735.7920768,Inside,21.03812727272728,IR1,0,50,RM,0.0,None,No Miscellaneous feature,0,3,IDOTRR,13.378037760000002,7,6,N,0,No Pool,CompShg,Gable,Normal,82146.73728,WD,0,Pave,6,29.63606976,AllPub,0.0,1920,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078"
861,0,0,No alley access,1,1Fam,TA,No,262.0,0.0,BLQ,Unf,0.0,0.0,TA,599.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,50.07473856,2.0,TA,Unf,TA,Detchd,1961.0,79.98951744,0,GasA,Ex,1Story,309,1,TA,Lvl,Gtl,1146.60931968,Inside,21.03812727272728,IR1,0,30,RL,0.0,None,No Miscellaneous feature,0,3,Edwards,0.0,5,4,Y,0,No Pool,CompShg,Gable,Normal,75721.8528,WD,0,Pave,4,79.98951744,AllPub,14.678680320000002,1940,1950,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812"
